codigo_ocorrencia3;fator_nome;fator_aspecto;fator_condicionante;fator_area
40069;PLANEJAMENTO GERENCIAL;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
40069;POUCA EXPERIÊNCIA DO PILOTO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
40069;PROCESSO DECISÓRIO;ASPECTO PSICOLÓGICO;INDIVIDUAL;FATOR HUMANO
40069;PROCESSOS ORGANIZACIONAIS;ASPECTO PSICOLÓGICO;ORGANIZACIONAL;FATOR HUMANO
40069;SISTEMAS DE APOIO;ASPECTO PSICOLÓGICO;ORGANIZACIONAL;FATOR HUMANO
40069;SUPERVISÃO GERENCIAL;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
40067;APLICAÇÃO DE COMANDOS;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
40067;JULGAMENTO DE PILOTAGEM;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39993;CONDIÇÕES METEOROLÓGICAS ADVERSAS;ELEMENTOS RELACIONADOS AO AMBIENTE OPERACIONAL;***;FATOR OPERACIONAL
39993;MANUTENÇÃO DA AERONAVE;DESEMPENHO DO SER HUMANO;MANUTENÇÃO DA AERONAVE;FATOR OPERACIONAL
39993;SUPERVISÃO GERENCIAL;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39992;CONDIÇÕES METEOROLÓGICAS ADVERSAS;ELEMENTOS RELACIONADOS AO AMBIENTE OPERACIONAL;***;FATOR OPERACIONAL
39992;INFRAESTRUTURA AEROPORTUÁRIA;INFRAESTRUTURA AEROPORTUÁRIA;***;FATOR OPERACIONAL
39992;INSTRUÇÃO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39992;JULGAMENTO DE PILOTAGEM;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39969;FABRICAÇÃO;ASPECTO DE FABRICAÇÃO;***;FATOR MATERIAL
39933;ATITUDE;ASPECTO PSICOLÓGICO;INDIVIDUAL;FATOR HUMANO
39933;CONDIÇÕES METEOROLÓGICAS ADVERSAS;ELEMENTOS RELACIONADOS AO AMBIENTE OPERACIONAL;***;FATOR OPERACIONAL
39933;INDISCIPLINA DE VOO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39933;JULGAMENTO DE PILOTAGEM;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39930;DIETA INADEQUADA;ASPECTO MÉDICO;***;FATOR HUMANO
39930;FADIGA;ASPECTO MÉDICO;***;FATOR HUMANO
39930;INSÔNIA;ASPECTO MÉDICO;***;FATOR HUMANO
39930;USO DE MEDICAMENTO;ASPECTO MÉDICO;***;FATOR HUMANO
39916;COORDENAÇÃO DE CABINE;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39916;ESQUECIMENTO DO PILOTO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39916;JULGAMENTO DE PILOTAGEM;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39916;MANUTENÇÃO DA AERONAVE;DESEMPENHO DO SER HUMANO;MANUTENÇÃO DA AERONAVE;FATOR OPERACIONAL
39913;COORDENAÇÃO DE CABINE;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39913;INSTRUÇÃO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39913;JULGAMENTO DE PILOTAGEM;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39887;JULGAMENTO DE PILOTAGEM;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39887;PROCESSO DECISÓRIO;ASPECTO PSICOLÓGICO;INDIVIDUAL;FATOR HUMANO
39887;SUPERVISÃO GERENCIAL;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39709;MANUTENÇÃO DA AERONAVE;DESEMPENHO DO SER HUMANO;MANUTENÇÃO DA AERONAVE;FATOR OPERACIONAL
39707;INDISCIPLINA DE VOO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39707;MANUTENÇÃO DA AERONAVE;DESEMPENHO DO SER HUMANO;MANUTENÇÃO DA AERONAVE;FATOR OPERACIONAL
39707;PLANEJAMENTO DE VOO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39687;FABRICAÇÃO;ASPECTO DE FABRICAÇÃO;***;FATOR MATERIAL
39687;MANUTENÇÃO DA AERONAVE;DESEMPENHO DO SER HUMANO;MANUTENÇÃO DA AERONAVE;FATOR OPERACIONAL
39527;APLICAÇÃO DE COMANDOS;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39527;JULGAMENTO DE PILOTAGEM;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39527;PLANEJAMENTO DE VOO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39527;PROCESSO DECISÓRIO;ASPECTO PSICOLÓGICO;INDIVIDUAL;FATOR HUMANO
39507;PESSOAL DE APOIO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39507;SUPERVISÃO GERENCIAL;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39487;ESQUECIMENTO DO PILOTO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39405;APLICAÇÃO DE COMANDOS;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39405;CONDIÇÕES METEOROLÓGICAS ADVERSAS;ELEMENTOS RELACIONADOS AO AMBIENTE OPERACIONAL;***;FATOR OPERACIONAL
39405;JULGAMENTO DE PILOTAGEM;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39385;DESVIO DE NAVEGAÇÃO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39385;ESQUECIMENTO DO PILOTO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39322;ATITUDE;ASPECTO PSICOLÓGICO;INDIVIDUAL;FATOR HUMANO
39322;CAPACITAÇÃO E TREINAMENTO;ASPECTO PSICOLÓGICO;ORGANIZACIONAL;FATOR HUMANO
39322;CULTURA DO GRUPO DE TRABALHO;ASPECTO PSICOLÓGICO;PSICOSSOCIAL;FATOR HUMANO
39322;CULTURA ORGANIZACIONAL;ASPECTO PSICOLÓGICO;ORGANIZACIONAL;FATOR HUMANO
39322;INSTRUÇÃO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39322;JULGAMENTO DE PILOTAGEM;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39322;MOTIVAÇÃO;ASPECTO PSICOLÓGICO;INDIVIDUAL;FATOR HUMANO
39322;PERCEPÇÃO;ASPECTO PSICOLÓGICO;INDIVIDUAL;FATOR HUMANO
39322;PLANEJAMENTO DE VOO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39322;POUCA EXPERIÊNCIA DO PILOTO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39322;PROCESSOS ORGANIZACIONAIS;ASPECTO PSICOLÓGICO;ORGANIZACIONAL;FATOR HUMANO
39322;SUPERVISÃO GERENCIAL;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39321;APLICAÇÃO DE COMANDOS;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39321;INDISCIPLINA DE VOO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39321;JULGAMENTO DE PILOTAGEM;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39320;JULGAMENTO DE PILOTAGEM;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39320;PLANEJAMENTO DE VOO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39320;SUPERVISÃO GERENCIAL;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39319;ANSIEDADE;ASPECTO MÉDICO;***;FATOR HUMANO
39319;ATENÇÃO;ASPECTO PSICOLÓGICO;INDIVIDUAL;FATOR HUMANO
39319;ATITUDE;ASPECTO PSICOLÓGICO;INDIVIDUAL;FATOR HUMANO
39319;ESQUECIMENTO DO PILOTO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39319;MOTIVAÇÃO;ASPECTO PSICOLÓGICO;INDIVIDUAL;FATOR HUMANO
39319;PLANEJAMENTO DE VOO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39318;ATITUDE;ASPECTO PSICOLÓGICO;INDIVIDUAL;FATOR HUMANO
39318;CONDIÇÕES METEOROLÓGICAS ADVERSAS;ELEMENTOS RELACIONADOS AO AMBIENTE OPERACIONAL;***;FATOR OPERACIONAL
39318;COORDENAÇÃO DE CABINE;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39318;CULTURA DO GRUPO DE TRABALHO;ASPECTO PSICOLÓGICO;PSICOSSOCIAL;FATOR HUMANO
39318;CULTURA ORGANIZACIONAL;ASPECTO PSICOLÓGICO;ORGANIZACIONAL;FATOR HUMANO
39318;JULGAMENTO DE PILOTAGEM;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39318;MANUTENÇÃO DA AERONAVE;DESEMPENHO DO SER HUMANO;MANUTENÇÃO DA AERONAVE;FATOR OPERACIONAL
39318;PROCESSOS ORGANIZACIONAIS;ASPECTO PSICOLÓGICO;ORGANIZACIONAL;FATOR HUMANO
39318;SUPERVISÃO GERENCIAL;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39316;CONDIÇÕES METEOROLÓGICAS ADVERSAS;ELEMENTOS RELACIONADOS AO AMBIENTE OPERACIONAL;***;FATOR OPERACIONAL
39316;INFRAESTRUTURA AEROPORTUÁRIA;INFRAESTRUTURA AEROPORTUÁRIA;***;FATOR OPERACIONAL
39316;INSTRUÇÃO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39316;JULGAMENTO DE PILOTAGEM;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39316;PLANEJAMENTO DE VOO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39316;SUPERVISÃO GERENCIAL;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39315;ATITUDE;ASPECTO PSICOLÓGICO;INDIVIDUAL;FATOR HUMANO
39315;CONDIÇÕES METEOROLÓGICAS ADVERSAS;ELEMENTOS RELACIONADOS AO AMBIENTE OPERACIONAL;***;FATOR OPERACIONAL
39315;CULTURA ORGANIZACIONAL;ASPECTO PSICOLÓGICO;ORGANIZACIONAL;FATOR HUMANO
39315;MOTIVAÇÃO;ASPECTO PSICOLÓGICO;INDIVIDUAL;FATOR HUMANO
39315;PESSOAL DE APOIO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39315;PLANEJAMENTO DE VOO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39315;PLANEJAMENTO GERENCIAL;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39315;PROCESSO DECISÓRIO;ASPECTO PSICOLÓGICO;INDIVIDUAL;FATOR HUMANO
39315;SUPERVISÃO GERENCIAL;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39275;APLICAÇÃO DE COMANDOS;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39275;CAPACITAÇÃO E TREINAMENTO;ASPECTO PSICOLÓGICO;ORGANIZACIONAL;FATOR HUMANO
39275;CULTURA DO GRUPO DE TRABALHO;ASPECTO PSICOLÓGICO;PSICOSSOCIAL;FATOR HUMANO
39275;CULTURA ORGANIZACIONAL;ASPECTO PSICOLÓGICO;ORGANIZACIONAL;FATOR HUMANO
39275;FADIGA;ASPECTO MÉDICO;***;FATOR HUMANO
39275;INDÍCIOS DE ESTRESSE;ASPECTO PSICOLÓGICO;INDIVIDUAL;FATOR HUMANO
39275;INSTRUÇÃO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39275;MANUTENÇÃO DA AERONAVE;DESEMPENHO DO SER HUMANO;MANUTENÇÃO DA AERONAVE;FATOR OPERACIONAL
39275;ORGANIZAÇÃO DO TRABALHO;ASPECTO PSICOLÓGICO;ORGANIZACIONAL;FATOR HUMANO
39275;PESSOAL DE APOIO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39275;PLANEJAMENTO GERENCIAL;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39275;SUPERVISÃO GERENCIAL;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39275;USO DE MEDICAMENTO;ASPECTO MÉDICO;***;FATOR HUMANO
39235;PLANEJAMENTO DE VOO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39235;POUCA EXPERIÊNCIA DO PILOTO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39156;MANUTENÇÃO DA AERONAVE;DESEMPENHO DO SER HUMANO;MANUTENÇÃO DA AERONAVE;FATOR OPERACIONAL
39156;PLANEJAMENTO GERENCIAL;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39156;SUPERVISÃO GERENCIAL;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39115;APLICAÇÃO DE COMANDOS;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39115;JULGAMENTO DE PILOTAGEM;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39115;PERCEPÇÃO;ASPECTO PSICOLÓGICO;INDIVIDUAL;FATOR HUMANO
39115;PLANEJAMENTO DE VOO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39115;POUCA EXPERIÊNCIA DO PILOTO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39115;PROCESSO DECISÓRIO;ASPECTO PSICOLÓGICO;INDIVIDUAL;FATOR HUMANO
39015;APLICAÇÃO DE COMANDOS;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39015;ATENÇÃO;ASPECTO PSICOLÓGICO;INDIVIDUAL;FATOR HUMANO
39015;ATITUDE;ASPECTO PSICOLÓGICO;INDIVIDUAL;FATOR HUMANO
39015;CAPACITAÇÃO E TREINAMENTO;ASPECTO PSICOLÓGICO;ORGANIZACIONAL;FATOR HUMANO
39015;CARACTERÍSTICAS DA TAREFA;ASPECTO PSICOLÓGICO;ORGANIZACIONAL;FATOR HUMANO
39015;COMUNICAÇÃO;ASPECTO PSICOLÓGICO;PSICOSSOCIAL;FATOR HUMANO
39015;COORDENAÇÃO DE CABINE;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39015;CULTURA DO GRUPO DE TRABALHO;ASPECTO PSICOLÓGICO;PSICOSSOCIAL;FATOR HUMANO
39015;INSTRUÇÃO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39015;MOTIVAÇÃO;ASPECTO PSICOLÓGICO;INDIVIDUAL;FATOR HUMANO
39015;PERCEPÇÃO;ASPECTO PSICOLÓGICO;INDIVIDUAL;FATOR HUMANO
39015;PLANEJAMENTO DE VOO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39015;POUCA EXPERIÊNCIA DO PILOTO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
39015;PROCESSOS ORGANIZACIONAIS;ASPECTO PSICOLÓGICO;ORGANIZACIONAL;FATOR HUMANO
39015;SUPERVISÃO GERENCIAL;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
38995;PESSOAL DE APOIO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
38995;PLANEJAMENTO DE VOO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
38995;PLANEJAMENTO GERENCIAL;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
38995;SUPERVISÃO GERENCIAL;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
38959;MANUTENÇÃO DA AERONAVE;DESEMPENHO DO SER HUMANO;MANUTENÇÃO DA AERONAVE;FATOR OPERACIONAL
38959;OUTRO FATOR;OUTRO;***;OUTRO
38915;ATITUDE;ASPECTO PSICOLÓGICO;INDIVIDUAL;FATOR HUMANO
38915;CAPACITAÇÃO E TREINAMENTO;ASPECTO PSICOLÓGICO;ORGANIZACIONAL;FATOR HUMANO
38915;MOTIVAÇÃO;ASPECTO PSICOLÓGICO;INDIVIDUAL;FATOR HUMANO
38915;OUTRO FATOR;OUTRO;***;OUTRO
38915;PERCEPÇÃO;ASPECTO PSICOLÓGICO;INDIVIDUAL;FATOR HUMANO
38915;POUCA EXPERIÊNCIA DO PILOTO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
38896;APLICAÇÃO DE COMANDOS;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
38896;JULGAMENTO DE PILOTAGEM;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
38896;OUTRO FATOR;OUTRO;***;OUTRO
38875;PERCEPÇÃO;ASPECTO PSICOLÓGICO;INDIVIDUAL;FATOR HUMANO
38856;ATENÇÃO;ASPECTO PSICOLÓGICO;INDIVIDUAL;FATOR HUMANO
38856;ATITUDE;ASPECTO PSICOLÓGICO;INDIVIDUAL;FATOR HUMANO
38856;CAPACITAÇÃO E TREINAMENTO;ASPECTO PSICOLÓGICO;ORGANIZACIONAL;FATOR HUMANO
38856;CONDIÇÕES METEOROLÓGICAS ADVERSAS;ELEMENTOS RELACIONADOS AO AMBIENTE OPERACIONAL;***;FATOR OPERACIONAL
38856;INDÍCIOS DE ESTRESSE;ASPECTO PSICOLÓGICO;INDIVIDUAL;FATOR HUMANO
38856;INDISCIPLINA DE VOO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
38856;INFLUÊNCIAS EXTERNAS;ASPECTO PSICOLÓGICO;PSICOSSOCIAL;FATOR HUMANO
38856;INSTRUÇÃO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
38856;MOTIVAÇÃO;ASPECTO PSICOLÓGICO;INDIVIDUAL;FATOR HUMANO
38856;PLANEJAMENTO DE VOO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
38856;POUCA EXPERIÊNCIA DO PILOTO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
38856;PROCESSO DECISÓRIO;ASPECTO PSICOLÓGICO;INDIVIDUAL;FATOR HUMANO
38855;ATITUDE;ASPECTO PSICOLÓGICO;INDIVIDUAL;FATOR HUMANO
38855;CARACTERÍSTICAS DA TAREFA;ASPECTO PSICOLÓGICO;ORGANIZACIONAL;FATOR HUMANO
38855;CULTURA DO GRUPO DE TRABALHO;ASPECTO PSICOLÓGICO;PSICOSSOCIAL;FATOR HUMANO
38855;INFLUÊNCIAS EXTERNAS;ASPECTO PSICOLÓGICO;PSICOSSOCIAL;FATOR HUMANO
38855;JULGAMENTO DE PILOTAGEM;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
38855;PROCESSO DECISÓRIO;ASPECTO PSICOLÓGICO;INDIVIDUAL;FATOR HUMANO
38855;SUPERVISÃO GERENCIAL;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
38846;APLICAÇÃO DE COMANDOS;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
38846;ATITUDE;ASPECTO PSICOLÓGICO;INDIVIDUAL;FATOR HUMANO
38846;CULTURA ORGANIZACIONAL;ASPECTO PSICOLÓGICO;ORGANIZACIONAL;FATOR HUMANO
38846;INDISCIPLINA DE VOO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
38846;JULGAMENTO DE PILOTAGEM;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
38846;SUPERVISÃO GERENCIAL;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
38845;APLICAÇÃO DE COMANDOS;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
38845;ATITUDE;ASPECTO PSICOLÓGICO;INDIVIDUAL;FATOR HUMANO
38845;CAPACITAÇÃO E TREINAMENTO;ASPECTO PSICOLÓGICO;ORGANIZACIONAL;FATOR HUMANO
38845;CULTURA DO GRUPO DE TRABALHO;ASPECTO PSICOLÓGICO;PSICOSSOCIAL;FATOR HUMANO
38845;INSTRUÇÃO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
38845;JULGAMENTO DE PILOTAGEM;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
38845;MOTIVAÇÃO;ASPECTO PSICOLÓGICO;INDIVIDUAL;FATOR HUMANO
38845;OUTRO FATOR;OUTRO;***;OUTRO
38845;PROCESSO DECISÓRIO;ASPECTO PSICOLÓGICO;INDIVIDUAL;FATOR HUMANO
38845;SUPERVISÃO GERENCIAL;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
38844;APLICAÇÃO DE COMANDOS;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
38844;INDISCIPLINA DE VOO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
38844;JULGAMENTO DE PILOTAGEM;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
38844;PLANEJAMENTO DE VOO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
38843;ATENÇÃO;ASPECTO PSICOLÓGICO;INDIVIDUAL;FATOR HUMANO
38843;ATITUDE;ASPECTO PSICOLÓGICO;INDIVIDUAL;FATOR HUMANO
38843;PERCEPÇÃO;ASPECTO PSICOLÓGICO;INDIVIDUAL;FATOR HUMANO
38843;POUCA EXPERIÊNCIA DO PILOTO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
38842;JULGAMENTO DE PILOTAGEM;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
38842;POUCA EXPERIÊNCIA DO PILOTO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
38842;SUPERVISÃO GERENCIAL;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
38841;INDISCIPLINA DE VOO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
38841;JULGAMENTO DE PILOTAGEM;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
38841;OUTRO FATOR;OUTRO;***;OUTRO
38840;JULGAMENTO DE PILOTAGEM;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
38840;PESSOAL DE APOIO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
38840;PLANEJAMENTO DE VOO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
38839;PLANEJAMENTO DE VOO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
38839;POUCA EXPERIÊNCIA DO PILOTO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
38838;INDISCIPLINA DE VOO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
38838;JULGAMENTO DE PILOTAGEM;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
38838;PLANEJAMENTO DE VOO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
38838;PLANEJAMENTO GERENCIAL;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
38838;SUPERVISÃO GERENCIAL;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
38837;APLICAÇÃO DE COMANDOS;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
38837;ATITUDE;ASPECTO PSICOLÓGICO;INDIVIDUAL;FATOR HUMANO
38837;COORDENAÇÃO DE CABINE;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
38837;DINÂMICA DE EQUIPE;ASPECTO PSICOLÓGICO;PSICOSSOCIAL;FATOR HUMANO
38837;JULGAMENTO DE PILOTAGEM;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
38837;PERCEPÇÃO;ASPECTO PSICOLÓGICO;INDIVIDUAL;FATOR HUMANO
38837;POUCA EXPERIÊNCIA DO PILOTO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL
